symbol,prev_close,open,high,low,close,settlement,net_change,open_interest,volume,trades,underlying_price,notional_value,premium_traded,underlying,expiry,strike,option_type,spread_bps,return,moneyness,days_to_expiry,implied_volatility,date,bid_ask_spread,relative_spread_bps,effective_spread,realized_spread
OPTSTKLICI28-AUG-2025CE1030,0.0,0.25,0.25,0.25,0.25,0.0,0.0,67.0,700.0,1.0,888.35,721175.0,175.0,LICI28,AUG,20251030.0,CE,0.0,inf,4.386690454757116e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025CE1040,0.0,0.05,0.05,0.05,0.05,0.0,0.0,11.0,700.0,1.0,888.35,728035.0,35.0,LICI28,AUG,20251040.0,CE,0.0,inf,4.386688288601474e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025PE780,0.0,0.05,0.05,0.05,0.05,0.05,0.05,16.0,700.0,1.0,888.35,546035.0,35.0,LICI28,AUG,2025780.0,PE,0.0,inf,0.0004385224456752461,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI30-SEP-2025CE980,3.6,3.0,3.0,3.0,3.0,10.1,6.5,15.0,2800.0,4.0,888.35,2752400.0,8400.0,LICI30,SEP,2025980.0,CE,0.0,-0.16666666666666669,0.000438479155766592,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI30-SEP-2025PE970,84.05,83.0,83.0,83.0,83.0,88.0,3.95,3.0,1400.0,2.0,888.35,1474200.0,116200.0,LICI30,SEP,2025970.0,PE,0.0,-0.012492563950029711,0.0004384813200590335,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025PE960,65.6,76.6,76.6,76.6,76.6,71.35,5.75,22.0,1400.0,2.0,888.35,1451240.0,107240.0,LICI28,AUG,2025960.0,PE,0.0,0.1676829268292683,0.00043848348437284054,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025PE1010,115.45,122.15,122.15,122.15,122.15,121.35,5.9,0.0,700.0,1.0,888.35,792505.0,85505.0,LICI28,AUG,20251010.0,PE,0.0,0.0580337808575141,4.3866947870748176e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI30-SEP-2025PE980,91.9,84.3,84.3,84.3,84.3,96.05,4.15,1.0,700.0,1.0,888.35,745010.0,59010.0,LICI30,SEP,2025980.0,PE,0.0,-0.08269858541893371,0.000438479155766592,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025PE1050,155.45,162.3,162.3,162.3,162.3,161.35,5.9,6.0,2800.0,4.0,888.35,3394440.0,454440.0,LICI28,AUG,20251050.0,PE,0.0,0.044065615953683,4.386686122447972e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025CE1060,0.0,0.05,0.05,0.05,0.05,0.0,0.0,12.0,700.0,1.0,888.35,742035.0,35.0,LICI28,AUG,20251060.0,CE,0.0,inf,4.386683956296609e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025PE1020,125.45,131.8,131.8,131.8,131.8,131.35,5.9,4.0,2100.0,3.0,888.35,2418780.0,276780.0,LICI28,AUG,20251020.0,PE,0.0,0.05061777600637711,4.386692620914897e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025PE970,75.55,81.0,81.0,81.0,81.0,81.35,5.8,16.0,1400.0,2.0,888.35,1471400.0,113400.0,LICI28,AUG,2025970.0,PE,0.0,0.0721376571806751,0.0004384813200590335,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI30-SEP-2025PE920,49.45,45.0,45.0,45.0,45.0,52.2,2.75,17.0,700.0,1.0,888.35,675500.0,31500.0,LICI30,SEP,2025920.0,PE,0.0,-0.08998988877654202,0.0004384921418417312,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI30-SEP-2025CE850,66.55,47.0,47.0,47.0,47.0,61.85,4.7,82.0,21000.0,30.0,888.35,18837000.0,987000.0,LICI30,SEP,2025850.0,CE,0.0,-0.2937640871525169,0.00043850729323493843,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLICI28-AUG-2025CE990,0.0,0.25,0.25,0.25,0.25,0.25,0.25,35.0,700.0,1.0,888.35,693175.0,175.0,LICI28,AUG,2025990.0,CE,0.0,inf,0.00043847699149551577,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLUPIN28-AUG-2025PE1780,0.05,1.0,1.0,1.0,1.0,1.0,0.95,58.0,850.0,2.0,1924.6,1513850.0,850.0,LUPIN28,AUG,20251780.0,PE,0.0,18.999999999999996,9.503362173596592e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLUPIN28-AUG-2025CE2280,0.0,0.05,0.05,0.05,0.05,0.0,0.0,28.0,425.0,1.0,1924.6,969021.25,21.25,LUPIN28,AUG,20252280.0,CE,0.0,inf,9.503127549095707e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLUPIN28-AUG-2025CE2240,0.0,0.05,0.05,0.05,0.05,0.0,0.0,226.0,425.0,1.0,1924.6,952021.25,21.25,LUPIN28,AUG,20252240.0,CE,0.0,inf,9.503146318629445e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLUPIN28-AUG-2025PE1600,0.05,0.05,0.05,0.05,0.05,0.0,0.05,272.0,54400.0,128.0,1924.6,87042720.0,2720.0,LUPIN28,AUG,20251600.0,PE,0.0,0.0,9.503446641253037e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLUPIN28-AUG-2025PE1640,0.0,0.1,0.1,0.1,0.1,0.1,0.1,186.0,850.0,2.0,1924.6,1394085.0,85.0,LUPIN28,AUG,20251640.0,PE,0.0,inf,9.503427870532954e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKLUPIN30-SEP-2025PE2320,344.0,383.0,383.2,381.0,381.75,381.75,37.75,24.0,4250.0,10.0,1924.6,11486135.0,1626135.0,LUPIN30,SEP,20252320.0,PE,57.629338572363814,0.10973837209302326,9.50310877963611e-05,,,2025-08-27,2.1999999999999886,57.629338572363814,1.0999999999999943,0.8799999999999955
OPTSTKNMDC28-AUG-2025CE80,0.0,0.05,0.05,0.05,0.05,0.05,0.05,1279.0,121500.0,9.0,69.88,9726075.0,6075.0,NMDC28,AUG,202580.0,CE,0.0,inf,0.0003449501431533221,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC30-SEP-2025CE84,0.05,0.05,0.05,0.05,0.05,0.35,0.3,517.0,526500.0,39.0,69.88,44252325.0,26325.0,NMDC30,SEP,202584.0,CE,0.0,0.0,0.00034494333214863955,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-AUG-2025CE75,0.05,0.05,0.05,0.05,0.05,0.05,0.0,993.0,742500.0,55.0,69.88,55724625.0,37125.0,NMDC28,AUG,202575.0,CE,0.0,0.0,0.0003449586572874244,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-OCT-2025PE62,1.3,0.4,0.4,0.4,0.4,1.45,0.15,3.0,13500.0,1.0,69.88,842400.0,5400.0,NMDC28,OCT,202562.0,PE,0.0,-0.6923076923076923,0.000344980796003199,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC30-SEP-2025CE79,1.15,0.2,0.2,0.2,0.2,0.95,0.2,2.0,27000.0,2.0,69.88,2138400.0,5400.0,NMDC30,SEP,202579.0,CE,0.0,-0.8260869565217391,0.0003449518459465196,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC30-SEP-2025PE56,0.1,0.1,0.1,0.1,0.1,0.15,0.05,13.0,13500.0,1.0,69.88,757350.0,1350.0,NMDC30,SEP,202556.0,PE,0.0,0.0,0.0003449910148304666,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC30-SEP-2025PE62,0.15,0.2,0.2,0.2,0.2,0.2,0.05,25.0,67500.0,5.0,69.88,4198500.0,13500.0,NMDC30,SEP,202562.0,PE,0.0,0.3333333333333335,0.000344980796003199,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC30-SEP-2025PE84,12.65,13.6,13.6,13.5,13.5,14.0,1.35,620.0,243000.0,18.0,69.88,23695875.0,3283875.0,NMDC30,SEP,202584.0,PE,74.0740740740738,0.06719367588932804,0.00034494333214863955,,,2025-08-27,0.09999999999999964,74.0740740740738,0.04999999999999982,0.03999999999999986
OPTSTKNMDC28-AUG-2025CE63,7.75,6.9,6.9,6.9,6.9,6.9,0.85,2.0,13500.0,1.0,69.88,943650.0,93150.0,NMDC28,AUG,202563.0,CE,0.0,-0.10967741935483867,0.00034497909292417663,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC30-SEP-2025PE63,0.8,0.25,0.25,0.25,0.25,0.25,0.55,3.0,13500.0,1.0,69.88,853875.0,3375.0,NMDC30,SEP,202563.0,PE,0.0,-0.6875,0.00034497909292417663,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-AUG-2025PE82,11.3,12.2,12.25,12.2,12.2,12.1,0.8,98.0,297000.0,22.0,69.88,27981450.0,3627450.0,NMDC28,AUG,202582.0,PE,40.983606557377634,0.07964601769911492,0.0003449467376173599,,,2025-08-27,0.05000000000000071,40.983606557377634,0.025000000000000355,0.020000000000000285
OPTSTKNMDC28-AUG-2025CE74,0.05,0.05,0.05,0.05,0.05,0.05,0.0,398.0,405000.0,30.0,69.88,29990250.0,20250.0,NMDC28,AUG,202574.0,CE,0.0,0.0,0.00034496036016468053,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-AUG-2025CE78,0.0,0.05,0.05,0.05,0.05,0.0,0.0,223.0,13500.0,1.0,69.88,1053675.0,675.0,NMDC28,AUG,202578.0,CE,0.0,inf,0.00034495354875652834,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-AUG-2025CE77,0.05,0.05,0.05,0.05,0.05,0.0,0.05,189.0,27000.0,2.0,69.88,2080350.0,1350.0,NMDC28,AUG,202577.0,CE,0.0,0.0,0.00034495525158334853,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-AUG-2025CE60,10.8,9.7,9.7,9.7,9.7,9.9,0.9,108.0,40500.0,3.0,69.88,2822850.0,392850.0,NMDC28,AUG,202560.0,CE,0.0,-0.10185185185185197,0.0003449842022116903,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-AUG-2025CE82,0.0,0.05,0.05,0.05,0.05,0.0,0.0,416.0,162000.0,12.0,69.88,13292100.0,8100.0,NMDC28,AUG,202582.0,CE,0.0,inf,0.0003449467376173599,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-OCT-2025CE80,2.0,0.6,0.6,0.6,0.6,1.75,0.25,53.0,27000.0,2.0,69.88,2176200.0,16200.0,NMDC28,OCT,202580.0,CE,0.0,-0.7,0.0003449501431533221,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC30-SEP-2025CE63,8.9,7.4,7.4,7.4,7.4,8.15,0.75,1.0,13500.0,1.0,69.88,950400.0,99900.0,NMDC30,SEP,202563.0,CE,0.0,-0.16853932584269662,0.00034497909292417663,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKNMDC28-AUG-2025CE76,0.05,0.05,0.05,0.05,0.05,0.05,0.0,253.0,135000.0,10.0,69.88,10266750.0,6750.0,NMDC28,AUG,202576.0,CE,0.0,0.0,0.0003449569544269805,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKOFSS28-AUG-2025PE7700,0.05,0.35,0.35,0.35,0.35,0.05,0.0,15.0,75.0,1.0,8530.5,577526.25,26.25,OFSS28,AUG,20257700.0,PE,0.0,5.999999999999999,0.00042109913761187104,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKOFSS30-SEP-2025PE8300,233.7,188.7,188.7,188.7,188.7,188.7,45.0,1.0,75.0,1.0,8530.5,636652.5,14152.5,OFSS30,SEP,20258300.0,PE,0.0,-0.19255455712451863,0.0004210866657123253,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPOLICYBZR28-AUG-2025PE2050,149.0,210.0,210.0,210.0,210.0,214.3,65.3,6.0,350.0,1.0,1835.1,791000.0,73500.0,POLICYBZR28,AUG,20252050.0,PE,0.0,0.40939597315436244,9.061304904935549e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPOLICYBZR28-AUG-2025PE2000,103.2,145.0,145.0,145.0,145.0,164.5,61.3,18.0,350.0,1.0,1835.1,750750.0,50750.0,POLICYBZR28,AUG,20252000.0,PE,0.0,0.4050387596899224,9.061327276318387e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPOLICYBZR30-SEP-2025CE2150,42.0,8.35,8.35,8.35,8.35,26.4,15.6,5.0,1750.0,5.0,1835.1,3777112.5,14612.5,POLICYBZR30,SEP,20252150.0,CE,0.0,-0.8011904761904761,9.061260162501265e-05,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPOLYCAB30-SEP-2025CE5600,1518.9,1480.0,1482.0,1480.0,1482.0,1510.05,8.85,3.0,375.0,3.0,7064.0,2655500.0,555500.0,POLYCAB30,SEP,20255600.0,CE,13.49527665317139,-0.024293896899071753,0.0003487430636465965,,,2025-08-27,2.0,13.49527665317139,1.0,0.8
OPTSTKPOLYCAB28-AUG-2025CE6400,674.65,660.0,662.2,660.0,662.2,666.2,8.45,51.0,250.0,2.0,7064.0,1765275.0,165275.0,POLYCAB28,AUG,20256400.0,CE,33.222591362126934,-0.018454013192025394,0.0003487292904958433,,,2025-08-27,2.2000000000000455,33.222591362126934,1.1000000000000227,0.8800000000000182
OPTSTKPOLYCAB30-SEP-2025CE6500,753.15,625.0,625.0,625.0,625.0,742.1,11.05,3.0,125.0,1.0,7064.0,890625.0,78125.0,POLYCAB30,SEP,20256500.0,CE,0.0,-0.17015202814844319,0.0003487275689284921,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPOLYCAB28-AUG-2025CE5400,1673.65,1665.0,1665.0,1665.0,1665.0,1665.8,7.85,3.0,375.0,3.0,7064.0,2649375.0,624375.0,POLYCAB28,AUG,20255400.0,CE,0.0,-0.005168344635975318,0.00034874650710427837,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPOLYCAB28-AUG-2025CE6000,1078.15,1050.0,1050.0,1050.0,1050.0,1066.0,12.15,30.0,250.0,2.0,7064.0,1762500.0,262500.0,POLYCAB28,AUG,20256000.0,CE,0.0,-0.02610953948893947,0.00034873617693522904,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPOLYCAB30-SEP-2025CE6000,1153.35,1075.0,1075.0,1075.0,1075.0,1143.45,9.9,4.0,250.0,2.0,7064.0,1768750.0,268750.0,POLYCAB30,SEP,20256000.0,CE,0.0,-0.06793254432739404,0.00034873617693522904,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKPOLYCAB28-AUG-2025CE7800,1.05,1.0,1.0,1.0,1.0,1.0,0.05,17.0,125.0,1.0,7064.0,975125.0,125.0,POLYCAB28,AUG,20257800.0,CE,0.0,-0.04761904761904766,0.00034870519009961594,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025PE76,18.55,18.9,18.9,18.9,18.9,19.05,0.5,4.0,8000.0,1.0,56.97,759200.0,151200.0,SUZLON28,AUG,202576.0,PE,0.0,0.01886792452830177,0.00028122778611484086,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025CE68,0.0,0.05,0.05,0.05,0.05,0.0,0.0,580.0,8000.0,1.0,56.97,544400.0,400.0,SUZLON28,AUG,202568.0,CE,0.0,inf,0.0002812388926187749,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON30-SEP-2025PE76,18.4,18.3,18.3,18.3,18.3,18.8,0.4,1.0,8000.0,1.0,56.97,754400.0,146400.0,SUZLON30,SEP,202576.0,PE,0.0,-0.005434782608695537,0.00028122778611484086,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025PE53,0.05,0.05,0.05,0.05,0.05,0.05,0.0,11.0,16000.0,2.0,56.97,848800.0,800.0,SUZLON28,AUG,202553.0,PE,0.0,0.0,0.00028125971967830644,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025CE66,0.05,0.05,0.05,0.05,0.05,0.05,0.0,607.0,584000.0,73.0,56.97,38573200.0,29200.0,SUZLON28,AUG,202566.0,CE,0.0,0.0,0.0002812416693818311,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025CE65,0.05,0.05,0.05,0.05,0.05,0.05,0.0,2109.0,2144000.0,268.0,56.97,139467200.0,107200.0,SUZLON28,AUG,202565.0,CE,0.0,0.0,0.0002812430577839212,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025CE63,0.05,0.05,0.05,0.05,0.05,0.0,0.05,785.0,384000.0,48.0,56.97,24211200.0,19200.0,SUZLON28,AUG,202563.0,CE,0.0,0.0,0.00028124583462922647,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025CE64,0.05,0.05,0.05,0.05,0.05,0.05,0.0,816.0,240000.0,30.0,56.97,15372000.0,12000.0,SUZLON28,AUG,202564.0,CE,0.0,0.0,0.0002812444461997196,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025CE69,0.0,0.05,0.05,0.05,0.05,0.0,0.0,164.0,16000.0,2.0,56.97,1104800.0,800.0,SUZLON28,AUG,202569.0,CE,0.0,inf,0.00028123750425780846,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025PE50,0.0,0.05,0.05,0.05,0.05,0.0,0.0,144.0,16000.0,2.0,56.97,800800.0,800.0,SUZLON28,AUG,202550.0,PE,0.0,inf,0.00028126388546038017,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025CE70,0.0,0.05,0.05,0.05,0.05,0.0,0.0,1892.0,16000.0,2.0,56.97,1120800.0,800.0,SUZLON28,AUG,202570.0,CE,0.0,inf,0.0002812361159105494,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025PE52,0.05,0.05,0.05,0.05,0.05,0.05,0.0,229.0,56000.0,7.0,56.97,2914800.0,2800.0,SUZLON28,AUG,202552.0,PE,0.0,0.0,0.00028126110825862,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON30-SEP-2025PE67,9.65,10.1,10.1,10.1,10.1,10.65,1.0,3.0,8000.0,1.0,56.97,616800.0,80800.0,SUZLON30,SEP,202567.0,PE,0.0,0.04663212435233153,0.0002812402809934491,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSUZLON28-AUG-2025CE67,0.05,0.05,0.05,0.05,0.05,0.0,0.05,615.0,48000.0,6.0,56.97,3218400.0,2400.0,SUZLON28,AUG,202567.0,CE,0.0,0.0,0.0002812402809934491,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSYNGENE28-AUG-2025CE800,0.0,0.05,0.05,0.05,0.05,0.0,0.0,69.0,1000.0,1.0,648.8,800050.0,50.0,SYNGENE28,AUG,2025800.0,CE,0.0,inf,0.00032026853588705697,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSYNGENE30-SEP-2025PE540,0.5,1.5,1.5,1.5,1.5,1.5,1.0,3.0,1000.0,1.0,648.8,541500.0,1500.0,SYNGENE30,SEP,2025540.0,PE,0.0,2.0,0.00032030964582284227,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSYNGENE28-AUG-2025CE780,0.0,0.05,0.05,0.05,0.05,0.0,0.0,41.0,6000.0,6.0,648.8,4680300.0,300.0,SYNGENE28,AUG,2025780.0,CE,0.0,inf,0.00032027169781516254,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSYNGENE30-SEP-2025PE580,2.6,2.0,2.0,2.0,2.0,2.0,0.6,1.0,1000.0,1.0,648.8,582000.0,2000.0,SYNGENE30,SEP,2025580.0,PE,0.0,-0.23076923076923078,0.000320303320530416,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSYNGENE28-AUG-2025CE600,68.0,50.0,50.0,50.0,50.0,50.0,18.0,9.0,1000.0,1.0,648.8,650000.0,50000.0,SYNGENE28,AUG,2025600.0,CE,0.0,-0.2647058823529412,0.0003203001579778831,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSYNGENE28-AUG-2025PE710,40.45,55.0,55.0,55.0,55.0,61.0,20.55,44.0,1000.0,1.0,648.8,765000.0,55000.0,SYNGENE28,AUG,2025710.0,PE,0.0,0.35970333745364635,0.00032028276505521516,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKSYNGENE30-SEP-2025PE720,59.5,67.0,67.0,67.0,67.0,73.9,14.4,3.0,1000.0,1.0,648.8,787000.0,67000.0,SYNGENE30,SEP,2025720.0,PE,0.0,0.12605042016806722,0.0003202811839740931,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTATATECH28-AUG-2025CE760,0.0,0.05,0.05,0.05,0.05,0.0,0.0,92.0,7200.0,9.0,679.15,5472360.0,360.0,TATATECH28,AUG,2025760.0,CE,0.0,inf,0.00033525689124081826,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTATATECH28-AUG-2025CE780,0.0,0.05,0.05,0.05,0.05,0.0,0.0,30.0,1600.0,2.0,679.15,1248080.0,80.0,TATATECH28,AUG,2025780.0,CE,0.0,inf,0.0003352535813365716,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTATATECH30-SEP-2025PE760,76.1,77.0,77.0,76.5,76.5,81.0,4.9,5.0,3200.0,4.0,679.15,2678000.0,246000.0,TATATECH30,SEP,2025760.0,PE,65.359477124183,0.005256241787122282,0.00033525689124081826,,,2025-08-27,0.5,65.359477124183,0.25,0.2
OPTSTKTATATECH28-AUG-2025CE800,0.0,0.05,0.05,0.05,0.05,0.05,0.05,206.0,108800.0,136.0,679.15,87045440.0,5440.0,TATATECH28,AUG,2025800.0,CE,0.0,inf,0.0003352502714976799,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTATATECH28-AUG-2025PE540,0.05,0.05,0.05,0.05,0.05,0.0,0.05,29.0,1600.0,2.0,679.15,864080.0,80.0,TATATECH28,AUG,2025540.0,PE,0.0,0.0,0.00033529330450151565,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTATATECH28-AUG-2025PE740,54.55,57.5,57.5,57.5,57.5,60.65,6.1,36.0,1600.0,2.0,679.15,1276000.0,92000.0,TATATECH28,AUG,2025740.0,PE,0.0,0.05407882676443635,0.00033526020121042184,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTATATECH28-AUG-2025PE820,134.45,133.0,133.0,133.0,133.0,140.6,6.15,6.0,800.0,1.0,679.15,762400.0,106400.0,TATATECH28,AUG,2025820.0,PE,0.0,-0.01078467831907764,0.00033524696172414133,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTATATECH28-AUG-2025CE600,85.45,81.0,81.0,80.5,80.5,79.35,6.1,11.0,3200.0,4.0,679.15,2178000.0,258000.0,TATATECH28,AUG,2025600.0,CE,62.11180124223602,-0.057928613224107695,0.0003352833728278041,,,2025-08-27,0.5,62.11180124223602,0.25,0.2
OPTSTKTORNTPHARM28-AUG-2025PE3050,0.0,0.1,0.1,0.1,0.1,0.0,0.0,24.0,500.0,2.0,3604.8,1525050.0,50.0,TORNTPHARM28,AUG,20253050.0,PE,0.0,inf,0.00017798800674466317,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTORNTPHARM28-AUG-2025PE3250,0.0,0.4,0.4,0.4,0.4,0.4,0.4,44.0,250.0,1.0,3604.8,812600.0,100.0,TORNTPHARM28,AUG,20253250.0,PE,0.0,inf,0.00017798624912051153,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTORNTPHARM30-SEP-2025CE4100,18.1,18.0,18.0,18.0,18.0,10.5,7.6,1.0,250.0,1.0,3604.8,1029500.0,4500.0,TORNTPHARM30,SEP,20254100.0,CE,0.0,-0.0055248618784531165,0.000177978779605117,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTVSMOTOR30-SEP-2025PE2500,1.8,1.35,1.35,1.35,1.35,0.3,1.5,34.0,350.0,1.0,3272.3,875472.5,472.5,TVSMOTOR30,SEP,20252500.0,PE,0.0,-0.24999999999999997,0.00016157511418343415,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTVSMOTOR28-AUG-2025PE2450,0.0,0.1,0.1,0.1,0.1,0.0,0.0,20.0,350.0,1.0,3272.3,857535.0,35.0,TVSMOTOR28,AUG,20252450.0,PE,0.0,inf,0.00016157551308607106,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTVSMOTOR28-AUG-2025PE3450,165.8,181.75,181.75,181.7,181.75,181.75,15.95,9.0,700.0,2.0,3272.3,2542207.5,127207.5,TVSMOTOR28,AUG,20253450.0,PE,2.7510316368644494,0.09620024125452345,0.00016156753540754785,,,2025-08-27,0.05000000000001137,2.7510316368644494,0.025000000000005684,0.02000000000000455
OPTSTKTVSMOTOR28-AUG-2025CE2650,636.0,644.0,644.0,644.0,644.0,623.2,12.8,1.0,350.0,1.0,3272.3,1152900.0,225400.0,TVSMOTOR28,AUG,20252650.0,CE,0.0,0.012578616352201259,0.00016157391748734118,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTVSMOTOR30-SEP-2025CE3050,293.9,262.45,262.45,262.45,262.45,262.45,31.45,35.0,350.0,1.0,3272.3,1159357.5,91857.5,TVSMOTOR30,SEP,20253050.0,CE,0.0,-0.10700918679823065,0.00016157072638442113,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTVSMOTOR28-AUG-2025CE2840,446.1,445.0,445.0,445.0,445.0,433.25,12.85,59.0,350.0,1.0,3272.3,1149750.0,155750.0,TVSMOTOR28,AUG,20252840.0,CE,0.0,-0.0024658148397220863,0.0001615724016977372,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKTVSMOTOR30-SEP-2025PE2600,3.5,3.0,3.0,3.0,3.0,1.05,2.45,131.0,2800.0,8.0,3272.3,7288400.0,8400.0,TVSMOTOR30,SEP,20252600.0,PE,0.0,-0.14285714285714285,0.00016157431638406922,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKUPL28-AUG-2025PE610,0.05,0.05,0.05,0.05,0.05,0.0,0.05,132.0,2710.0,2.0,723.1,1653235.5,135.5,UPL28,AUG,2025610.0,PE,0.0,0.0,0.0003569788853728013,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKUPL28-AUG-2025CE820,0.0,0.05,0.05,0.05,0.05,0.05,0.05,228.0,16260.0,12.0,723.1,13334013.0,813.0,UPL28,AUG,2025820.0,CE,0.0,inf,0.0003569418803250042,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKUPL28-AUG-2025PE580,0.0,0.05,0.05,0.05,0.05,0.0,0.0,23.0,1355.0,1.0,723.1,785967.75,67.75,UPL28,AUG,2025580.0,PE,0.0,inf,0.000356984172434562,,,2025-08-27,0.0,0.0,0.0,0.0
OPTSTKUPL28-AUG-2025PE590,0.0,0.05,0.05,0.05,0.05,0.0,0.0,57.0,1355.0,1.0,723.1,799517.75,67.75,UPL28,AUG,2025590.0,PE,0.0,inf,0.00035698241006324084,,,2025-08-27,0.0,0.0,0.0,0.0
